alcohol,density,chlorides,volatile acidity,total sulfur dioxide,fixed acidity,quality
11.9,0.99045,0.033,0.24,111.0,6.7,6
11.9,0.99,0.036,0.23,98.0,6.5,7
10.4,0.99305,0.043,0.23,129.0,7.6,5
9.2,0.99888,0.052,0.24,126.0,6.5,6
11.3,0.99182,0.04,0.17,117.0,6.3,6
11.3,0.99182,0.04,0.17,117.0,6.3,6
11.0,0.9913,0.034,0.21,89.0,6.7,7
11.9,0.99,0.036,0.23,98.0,6.5,7
12.9,0.98836,0.031,0.28,147.0,5.9,7
10.8,0.9897,0.027,0.19,21.0,5.9,5
9.1,0.99586,0.049,0.25,206.0,6.2,6
10.4,0.99305,0.043,0.23,129.0,7.6,5
12.9,0.98892,0.03,0.18,103.0,5.6,6
12.2,0.99156,0.037,0.18,86.0,5.5,5
9.2,0.99888,0.052,0.24,126.0,6.5,6
10.3,0.99534,0.052,0.23,150.0,7.4,5
11.0,0.99322,0.059,0.17,128.0,7.2,7
11.0,0.99296,0.043,0.3,98.0,7.6,5
11.7,0.99098,0.039,0.24,100.0,5.0,6
12.0,0.98972,0.039,0.21,122.0,6.1,6
12.7,0.98964,0.047,0.33,148.0,6.5,6
8.8,0.99918,0.061,0.35,198.0,6.3,5
11.3,0.99182,0.04,0.17,117.0,6.3,6
12.8,0.99008,0.034,0.25,121.0,6.6,6
11.2,0.992,0.043,0.16,114.0,6.5,6
8.9,0.99851,0.057,0.39,221.0,6.6,6
11.2,0.99026,0.04,0.19,103.0,5.6,5
11.1,0.9906,0.051,0.25,135.0,6.2,6
10.8,0.99293,0.042,0.22,115.0,6.9,6
9.3,0.99658,0.045,0.19,126.0,6.2,6
8.9,0.99851,0.057,0.39,221.0,6.6,6
12.7,0.9911,0.038,0.33,34.0,5.9,7
12.0,0.9904,0.045,0.17,140.0,7.8,6
11.2,0.99026,0.04,0.19,103.0,5.5,5
8.8,0.99946,0.039,0.23,130.0,6.2,6
8.8,0.99946,0.039,0.23,130.0,6.2,6
8.8,0.99946,0.039,0.23,130.0,6.2,6
10.4,0.99568,0.038,0.32,154.0,7.2,6
8.8,0.99946,0.039,0.23,130.0,6.2,6
10.4,0.99568,0.038,0.32,154.0,7.2,6
14.0,0.9907,0.027,0.39,88.0,5.8,6
8.8,0.99946,0.039,0.23,130.0,6.2,6
13.1,0.99018,0.035,0.25,294.0,7.6,6
12.3,0.98994,0.029,0.29,88.0,5.8,6
12.6,0.99075,0.03,0.4,109.0,7.2,6
12.0,0.99212,0.02,0.39,133.0,6.8,7
9.5,0.99684,0.033,0.17,124.0,6.1,5
12.0,0.99212,0.02,0.39,133.0,6.8,7
12.7,0.99036,0.019,0.36,114.0,7.1,7
10.5,0.99456,0.042,0.19,130.0,6.9,6
12.9,0.98865,0.023,0.34,80.0,6.5,6
9.5,0.99684,0.033,0.17,124.0,6.1,5
12.0,0.99212,0.02,0.39,133.0,6.8,7
12.7,0.99036,0.019,0.36,114.0,7.1,7
11.9,0.99222,0.024,0.3,198.0,7.8,6
12.0,0.99022,0.037,0.68,123.0,6.1,6
12.5,0.99076,0.031,0.34,133.0,5.2,6
12.1,0.99144,0.034,0.28,118.0,5.6,7
12.5,0.98961,0.019,0.19,82.0,6.2,6
9.9,0.9936,0.043,0.16,113.0,5.7,6
10.7,0.99126,0.036,0.17,147.0,7.6,6
12.0,0.99044,0.048,0.2,87.0,7.3,6
12.2,0.99123,0.042,0.33,116.0,6.7,8
12.4,0.99123,0.036,0.33,124.0,6.7,8
12.4,0.9916,0.038,0.36,125.0,6.9,8
10.3,0.9959,0.039,0.21,140.0,7.8,6
12.0,0.99044,0.048,0.2,87.0,7.3,6
10.5,0.9931,0.05,0.41,154.0,5.6,5
9.5,0.99422,0.051,0.15,98.0,7.6,6
10.5,0.99194,0.046,0.2,106.0,8.5,4
12.3,0.98926,0.027,0.24,90.0,6.5,6
11.9,0.99306,0.025,0.16,107.0,8.3,6
9.8,0.99164,0.038,0.12,131.0,5.5,5
12.3,0.98926,0.027,0.24,90.0,6.5,6
11.4,0.98988,0.04,0.1,76.0,6.2,7
11.0,0.99268,0.041,0.21,115.0,6.5,6
10.8,0.99373,0.046,0.3,70.0,8.7,4
12.8,0.98939,0.027,0.18,125.0,6.7,7
11.0,0.99318,0.055,0.17,123.0,7.0,8
10.2,0.99196,0.035,0.19,148.0,6.6,5
12.5,0.98952,0.026,0.28,114.0,5.8,7
11.6,0.9911,0.037,0.24,146.0,7.6,6
11.9,0.99306,0.025,0.16,107.0,8.3,6
9.8,0.99164,0.038,0.12,131.0,5.5,5
11.0,0.99111,0.036,0.16,89.0,5.7,5
10.9,0.99321,0.037,0.21,123.0,7.0,6
11.0,0.99326,0.044,0.22,127.0,6.4,7
12.5,0.99124,0.027,0.34,126.0,7.9,6
11.0,0.99326,0.044,0.22,127.0,6.4,7
12.0,0.99214,0.032,0.21,121.0,6.8,7
12.4,0.9897,0.031,0.31,145.0,5.2,7
12.5,0.99124,0.027,0.34,126.0,7.9,6
12.8,0.98915,0.022,0.42,97.0,5.6,7
11.0,0.99326,0.044,0.22,127.0,6.4,7
9.1,0.99692,0.035,0.28,177.0,6.8,5
12.4,0.991,0.033,0.45,156.0,6.8,7
12.9,0.9913,0.031,0.29,98.0,6.6,7
10.9,0.99234,0.045,0.21,126.0,6.8,6
10.8,0.99402,0.045,0.25,164.0,6.8,5
10.6,0.99678,0.04,0.21,142.0,6.4,5
9.0,0.99458,0.053,0.33,106.0,5.8,5
12.0,0.99452,0.043,0.3,154.0,8.2,6
11.8,0.99033,0.041,0.24,131.0,6.4,5
10.6,0.9927,0.041,0.18,158.0,7.5,6
12.3,0.99002,0.033,0.335,74.0,5.2,6
11.5,0.99057,0.104,0.14,54.0,7.1,6
11.1,0.99127,0.044,0.13,111.0,7.2,5
9.0,0.99458,0.053,0.33,106.0,5.8,5
9.9,0.9927,0.142,0.29,111.0,6.5,4
12.8,0.98938,0.036,0.35,92.0,6.2,7
12.9,0.99001,0.102,0.38,76.0,9.0,5
12.9,0.99386,0.034,0.24,74.0,6.6,6
12.0,0.9899,0.037,0.16,115.0,6.6,6
12.0,0.99452,0.043,0.3,154.0,8.2,6
11.2,0.9913,0.045,0.15,151.0,5.7,6
13.3,0.98916,0.041,0.33,86.0,6.6,7
9.9,0.99276,0.046,0.2,125.0,5.7,6
9.5,0.99586,0.055,0.27,192.0,6.8,6
9.4,0.99556,0.054,0.27,200.0,6.8,6
11.0,0.99158,0.047,0.2,119.0,6.2,7
9.4,0.99548,0.056,0.13,150.0,6.7,6
11.5,0.99206,0.038,0.21,107.0,6.8,6
12.5,0.99412,0.038,0.31,79.0,6.7,5
11.9,0.99364,0.035,0.2,93.0,6.2,6
10.4,0.99338,0.054,0.25,141.0,6.6,6
11.2,0.9913,0.045,0.15,151.0,5.7,6
12.5,0.99123,0.035,0.22,141.0,6.9,6
11.0,0.99216,0.039,0.23,147.0,6.4,7
9.8,0.99328,0.059,0.27,115.0,7.6,5
12.3,0.99031,0.034,0.34,99.0,6.6,7
11.0,0.9908,0.036,0.16,113.0,6.4,6
12.6,0.98871,0.036,0.3,113.0,5.8,7
11.6,0.99119,0.036,0.29,109.0,7.0,6
12.3,0.99031,0.034,0.34,99.0,6.6,7
13.4,0.99146,0.02,0.21,86.0,6.7,7
9.8,0.99328,0.059,0.27,115.0,7.6,5
11.5,0.99245,0.034,0.22,116.0,6.8,6
11.6,0.99116,0.037,0.27,139.0,7.7,6
11.1,0.9921,0.039,0.25,147.0,6.4,7
11.0,0.99216,0.039,0.23,147.0,6.4,7
11.3,0.99162,0.043,0.13,131.0,6.7,6
9.9,0.99632,0.043,0.24,173.0,6.7,6
12.6,0.99082,0.025,0.26,105.0,7.1,8
11.8,0.9905,0.029,0.3,100.0,5.3,8
11.4,0.99177,0.042,0.38,201.0,7.1,5
9.2,0.9986,0.045,0.19,193.0,7.4,6
9.2,0.9986,0.045,0.19,193.0,7.4,6
9.2,0.9986,0.045,0.19,193.0,7.4,6
9.2,0.9986,0.045,0.19,193.0,7.4,6
9.2,0.9986,0.045,0.19,193.0,7.4,6
9.2,0.9986,0.045,0.19,193.0,7.4,6
13.0,0.98923,0.03,0.32,101.0,6.3,5
9.3,1.00014,0.047,0.19,193.0,7.6,7
12.6,0.99026,0.03,0.26,92.0,6.5,8
9.6,0.99358,0.035,0.24,247.0,5.9,6
8.0,0.99688,0.041,0.215,157.0,4.2,3
11.8,0.99407,0.03,0.24,105.0,8.1,6
10.2,0.99226,0.043,0.23,154.0,5.8,6
12.7,0.99097,0.051,0.33,126.0,7.5,6
9.4,0.9976,0.061,0.38,214.0,6.6,5
10.2,0.99166,0.044,0.15,115.0,6.4,5
12.0,0.99184,0.044,0.32,91.0,6.5,7
11.3,0.99135,0.045,0.22,100.0,7.5,7
11.8,0.99074,0.038,0.23,118.0,6.4,7
10.9,0.99193,0.039,0.22,129.0,6.1,5
9.8,0.99226,0.043,0.48,99.0,6.5,4
12.2,0.99142,0.06,0.23,154.0,6.6,8
11.1,0.99091,0.057,0.16,125.0,6.4,7
9.4,0.9976,0.061,0.38,214.0,6.6,5
11.4,0.99134,0.065,0.16,140.0,7.4,6
10.2,0.99166,0.044,0.15,115.0,6.4,5
12.8,0.98964,0.051,0.32,127.0,6.5,6
10.1,0.99229,0.039,0.12,125.0,6.7,7
9.4,0.99396,0.184,0.2,168.0,6.6,6
12.2,0.99148,0.035,0.34,103.0,8.0,6
10.9,0.9913,0.046,0.21,121.0,6.8,7
10.9,0.99126,0.047,0.23,122.0,6.8,7
10.9,0.9913,0.046,0.21,121.0,6.8,7
9.4,0.99396,0.184,0.2,168.0,6.6,6
9.4,0.99562,0.044,0.28,196.0,6.6,5
11.4,0.99128,0.043,0.25,80.0,7.8,5
12.9,0.98896,0.044,0.12,73.0,5.6,8
9.4,0.99558,0.046,0.28,194.0,6.6,5
12.0,0.98961,0.04,0.17,84.0,6.8,7
10.1,0.99338,0.043,0.25,113.0,7.3,6
9.4,0.99558,0.046,0.28,194.0,6.6,5
9.4,0.99562,0.044,0.28,196.0,6.6,5
9.2,0.99572,0.047,0.25,184.0,6.5,5
11.8,0.99056,0.039,0.24,109.0,6.3,6
12.3,0.99146,0.029,0.32,105.0,6.8,7
11.4,0.99128,0.043,0.25,80.0,7.8,5
12.9,0.98896,0.044,0.12,73.0,5.6,8
12.3,0.99172,0.032,0.24,91.0,6.6,6
13.5,0.99012,0.032,0.22,93.0,6.3,7
12.8,0.98912,0.033,0.32,142.0,6.0,7
12.8,0.98902,0.022,0.19,96.0,6.3,7
12.8,0.98912,0.033,0.32,142.0,6.0,7
11.0,0.99395,0.037,0.24,208.0,9.4,3
10.6,0.99539,0.039,0.35,124.0,6.4,6
12.4,0.99129,0.039,0.46,96.0,6.7,7
12.9,0.98956,0.048,0.3,142.0,6.3,7
11.1,0.9916,0.047,0.19,152.0,6.0,7
12.9,0.98889,0.032,0.24,95.0,5.9,7
11.8,0.99012,0.042,0.145,64.0,7.3,7
9.1,0.99833,0.058,0.435,243.0,6.6,6
12.7,0.98853,0.036,0.18,74.0,5.8,7
12.0,0.98942,0.036,0.18,96.0,5.8,6
11.2,0.99266,0.043,0.32,105.0,5.6,6
12.4,0.98962,0.042,0.16,105.0,6.6,7
10.4,0.99168,0.047,0.21,148.0,5.1,5
10.4,0.9968,0.05,0.29,124.0,7.5,5
12.7,0.98934,0.04,0.26,80.0,6.0,6
12.5,0.98995,0.039,0.26,105.0,5.7,7
12.0,0.991,0.037,0.17,103.0,7.1,6
11.6,0.99152,0.047,0.17,117.0,6.9,6
12.6,0.99048,0.035,0.25,126.0,6.8,7
10.2,0.99204,0.042,0.17,178.0,6.6,5
10.4,0.99202,0.036,0.17,70.0,5.8,7
11.5,0.9906,0.038,0.24,122.0,6.4,5
11.0,0.99091,0.049,0.21,112.0,6.7,6
10.1,0.99472,0.048,0.23,176.0,6.7,6
10.5,0.99452,0.046,0.23,159.0,6.8,6
12.1,0.99177,0.059,0.22,151.0,6.5,7
9.9,0.9934,0.047,0.165,146.0,5.1,6
11.4,0.99082,0.034,0.425,87.0,6.6,6
9.5,0.99784,0.048,0.38,189.0,6.9,6
9.5,0.99784,0.048,0.38,189.0,6.9,6
9.5,0.99784,0.048,0.38,189.0,6.9,6
10.9,0.99665,0.046,0.27,41.0,7.2,6
9.5,0.99422,0.05,0.17,98.0,7.6,6
12.6,0.98999,0.048,0.3,125.0,6.2,6
9.5,0.99422,0.05,0.17,98.0,7.6,6
11.1,0.99254,0.059,0.26,104.0,6.5,5
9.5,0.99782,0.048,0.36,189.0,6.9,7
9.5,0.99784,0.048,0.38,189.0,6.9,6
10.6,0.9952,0.058,0.18,188.0,6.8,6
10.6,0.99519,0.057,0.18,185.0,6.7,6
10.8,0.99384,0.055,0.16,157.0,6.6,6
10.9,0.99665,0.046,0.27,41.0,7.2,6
9.9,0.99596,0.047,0.17,101.0,6.4,6
11.3,0.9935,0.06,0.22,132.0,7.2,6
12.6,0.98862,0.034,0.22,90.0,6.0,6
12.5,0.99151,0.034,0.36,81.0,6.7,6
12.4,0.9922,0.032,0.43,87.0,6.5,6
11.8,0.99426,0.038,0.2,132.0,5.9,7
12.2,0.99168,0.026,0.32,119.0,5.3,6
10.7,0.99556,0.048,0.2,136.0,6.8,6
11.3,0.99356,0.033,0.22,97.0,6.0,7
12.5,0.99151,0.034,0.36,81.0,6.7,6
12.4,0.9922,0.032,0.43,87.0,6.5,6
11.3,0.99072,0.033,0.18,72.0,7.1,7
9.9,0.99596,0.047,0.17,101.0,6.4,6
11.3,0.9935,0.06,0.22,132.0,7.2,6
12.6,0.98862,0.034,0.22,90.0,6.0,6
11.5,0.98954,0.033,0.2,67.0,6.0,6
12.3,0.99076,0.033,0.2,76.0,7.6,7
12.2,0.9889,0.032,0.3,111.0,6.2,6
13.2,0.98794,0.033,0.29,114.0,6.0,6
10.2,0.99207,0.041,0.18,161.0,6.6,6
11.5,0.99355,0.039,0.22,117.0,7.0,7
13.2,0.98794,0.033,0.29,114.0,6.0,6
12.2,0.9889,0.032,0.3,111.0,6.2,6
11.0,0.99336,0.051,0.15,139.0,5.6,6
13.2,0.98882,0.034,0.28,121.0,6.9,7
9.5,0.99341,0.045,0.19,135.0,5.9,5
10.2,0.997,0.047,0.22,132.0,7.8,6
10.2,0.99207,0.041,0.18,161.0,6.6,6
11.4,0.99174,0.05,0.4,189.0,7.0,6
12.5,0.99042,0.03,0.28,140.0,6.1,8
9.2,0.9984,0.046,0.36,221.0,7.6,5
12.1,0.99111,0.04,0.28,121.0,6.5,7
10.7,0.9933,0.045,0.19,125.0,6.9,7
12.1,0.99111,0.04,0.28,121.0,6.5,7
11.2,0.99316,0.046,0.22,156.0,6.4,6
10.6,0.9946,0.044,0.23,179.0,6.8,6
11.8,0.99,0.037,0.32,126.0,6.4,6
12.5,0.99042,0.03,0.28,140.0,6.1,8
9.2,0.9984,0.046,0.36,221.0,7.6,5
12.6,0.99016,0.096,0.39,80.0,8.8,6
12.8,0.99381,0.026,0.24,77.0,6.6,7
12.3,0.99144,0.026,0.29,112.0,6.9,6
12.3,0.99139,0.026,0.28,113.0,6.9,8
12.4,0.9919,0.036,0.38,91.0,6.7,6
12.3,0.99192,0.03,0.28,115.0,8.0,6
9.1,0.99576,0.048,0.25,188.0,6.5,5
9.1,0.9958,0.047,0.26,186.0,6.6,5
10.6,0.9951,0.032,0.29,138.0,7.4,6
10.3,0.99304,0.042,0.19,189.0,6.3,6
9.5,0.99657,0.052,0.33,183.0,6.1,5
11.1,0.99268,0.037,0.32,95.0,5.6,6
10.8,0.99392,0.054,0.46,143.0,7.7,6
11.2,0.99242,0.028,0.19,120.0,8.8,5
10.8,0.99392,0.054,0.46,143.0,7.7,6
11.4,0.9925,0.024,0.27,99.0,8.8,5
11.2,0.99092,0.034,0.18,94.0,5.8,6
10.2,0.99137,0.037,0.15,119.0,5.8,6
11.1,0.99268,0.037,0.32,95.0,5.6,6
9.5,0.99657,0.052,0.33,183.0,6.1,5
10.2,0.99642,0.041,0.32,192.0,7.1,6
11.0,0.9916,0.051,0.23,111.0,6.2,3
11.5,0.99458,0.032,0.3,148.0,8.9,7
9.8,0.99373,0.036,0.14,127.0,6.0,6
10.1,0.99586,0.042,0.24,157.0,6.8,6
8.8,0.99942,0.05,0.21,195.0,6.7,6
11.5,0.99458,0.032,0.3,148.0,8.9,7
12.7,0.9895,0.031,0.3,163.0,6.1,7
9.8,0.9963,0.032,0.37,214.0,7.2,6
12.9,0.9892,0.03,0.64,76.0,6.7,4
9.8,0.9963,0.032,0.37,214.0,7.2,6
12.7,0.9895,0.031,0.3,163.0,6.1,7
8.5,1.00196,0.06,0.28,145.0,7.6,5
12.7,0.99036,0.059,0.29,81.0,6.3,8
13.1,0.989,0.026,0.28,105.0,6.2,8
9.1,0.99947,0.051,0.18,156.0,7.1,5
12.5,0.9916,0.034,0.32,122.0,6.4,6
9.1,0.99945,0.047,0.17,156.0,7.1,6
9.1,0.99945,0.047,0.17,156.0,7.1,6
11.2,0.99375,0.039,0.24,162.0,5.8,6
12.5,0.9916,0.034,0.32,122.0,6.4,6
9.1,0.99947,0.051,0.18,156.0,7.1,5
9.1,0.99945,0.047,0.17,156.0,7.1,6
9.1,0.99946,0.047,0.18,158.0,7.1,6
11.5,0.99153,0.044,0.29,117.0,7.8,5
12.9,0.98834,0.037,0.255,86.0,6.2,7
12.5,0.99138,0.076,0.34,92.0,8.2,6
12.3,0.98928,0.034,0.24,83.0,6.5,6
11.4,0.99246,0.041,0.24,97.0,6.9,6
9.4,0.99576,0.052,0.4,113.0,6.7,5
9.1,0.99956,0.057,0.3,224.0,6.7,5
9.4,0.99576,0.052,0.4,113.0,6.7,5
12.0,0.99026,0.04,0.17,106.0,6.8,5
11.1,0.99174,0.04,0.25,111.0,7.1,5
11.8,0.99058,0.035,0.27,97.0,5.9,7
11.4,0.9905,0.042,0.16,106.0,6.0,6
9.1,0.99956,0.057,0.3,224.0,6.7,5
12.1,0.99192,0.033,0.15,128.0,6.6,8
10.4,0.99554,0.057,0.34,178.0,7.3,6
9.2,0.99536,0.044,0.17,98.0,6.0,6
13.0,0.99056,0.034,0.47,134.0,6.7,7
12.1,0.99192,0.033,0.15,128.0,6.6,8
11.5,0.99112,0.029,0.21,106.0,6.6,7
11.5,0.99112,0.029,0.21,106.0,6.6,7
10.0,0.99616,0.047,0.24,134.0,8.0,5
11.1,0.99266,0.038,0.34,89.0,5.6,6
12.4,0.98918,0.033,0.54,107.0,5.8,5
12.2,0.98926,0.031,0.23,86.0,7.3,6
10.6,0.99114,0.042,0.39,172.0,6.0,5
11.1,0.9912,0.037,0.105,145.0,6.1,7
13.9,0.98936,0.027,0.32,123.0,5.8,7
9.2,0.9983,0.056,0.22,143.0,7.6,6
10.5,0.99532,0.055,0.19,103.0,6.8,6
11.3,0.99189,0.042,0.24,179.0,6.7,8
12.9,0.99,0.04,0.17,111.0,6.8,6
12.9,0.98914,0.035,0.3,106.0,6.2,7
9.6,0.99537,0.046,0.29,171.0,6.9,5
12.9,0.99,0.04,0.19,108.0,6.8,6
12.9,0.99,0.04,0.17,111.0,6.8,6
8.8,0.99742,0.047,0.24,219.0,6.6,5
13.2,0.98884,0.031,0.16,93.0,6.6,8
9.2,0.9983,0.056,0.22,143.0,7.6,6
11.3,0.99189,0.042,0.24,179.0,6.7,8
10.5,0.99532,0.055,0.19,103.0,6.8,6
10.5,0.99284,0.045,0.16,131.0,6.7,6
12.6,0.99026,0.038,0.3,97.0,6.5,8
9.5,0.99297,0.064,0.22,191.0,6.5,6
9.8,0.99711,0.06,0.36,184.0,6.2,6
13.4,0.98934,0.032,0.37,86.0,6.2,8
11.8,0.9913,0.037,0.31,150.0,7.6,7
9.8,0.99711,0.06,0.36,184.0,6.2,6
13.1,0.98964,0.039,0.32,94.0,5.9,7
12.6,0.99026,0.038,0.3,97.0,6.5,8
10.4,0.992,0.047,0.22,131.0,5.8,5
13.4,0.98944,0.033,0.45,102.0,5.4,8
13.0,0.99031,0.035,0.36,88.0,6.1,7
13.4,0.98934,0.032,0.37,86.0,6.2,8
10.2,0.99393,0.056,0.21,113.0,7.5,7
11.7,0.9904,0.039,0.28,98.0,6.9,6
9.5,0.99297,0.064,0.22,191.0,6.5,6
11.7,0.99088,0.036,0.2,83.0,7.8,6
11.4,0.99254,0.041,0.28,81.0,6.7,8
11.8,0.9913,0.037,0.31,150.0,7.6,7
11.2,0.99158,0.057,0.2,111.0,8.0,6
13.0,0.99408,0.036,0.28,134.0,6.0,7
13.0,0.99408,0.036,0.28,134.0,6.0,7
10.9,0.99473,0.042,0.24,123.0,6.7,6
11.6,0.98998,0.042,0.22,102.0,6.3,7
11.3,0.99146,0.038,0.24,134.0,6.0,7
12.0,0.99742,0.032,0.43,164.0,7.7,6
10.5,0.99273,0.052,0.3,141.0,6.4,6
13.1,0.98922,0.036,0.33,124.0,6.1,7
13.0,0.99408,0.036,0.28,134.0,6.0,7
10.9,0.99473,0.042,0.24,123.0,6.7,6
9.1,0.99869,0.054,0.29,181.0,6.7,5
13.4,0.9896,0.04,0.33,93.0,6.9,7
11.5,0.99108,0.029,0.16,133.0,6.5,7
11.2,0.99134,0.031,0.2,118.0,6.0,7
10.9,0.99385,0.042,0.33,155.0,7.5,6
13.5,0.98936,0.036,0.36,115.0,7.1,7
9.1,0.99869,0.054,0.29,181.0,6.7,5
9.9,0.99606,0.046,0.26,179.0,6.4,6
10.5,0.99508,0.041,0.22,167.0,7.0,6
11.7,0.99038,0.046,0.19,90.0,6.5,7
11.0,0.99158,0.043,0.21,117.0,6.3,6
13.0,0.9932,0.032,0.35,63.0,7.9,6
13.6,0.99164,0.03,0.38,95.0,7.7,6
12.3,0.98987,0.031,0.19,87.0,6.8,7
13.3,0.98947,0.044,0.33,171.0,7.2,7
13.7,0.98819,0.036,0.29,102.0,6.6,7
11.1,0.99133,0.05,0.2,131.0,7.5,5
13.4,0.99143,0.038,0.33,132.0,6.9,7
9.1,0.99571,0.048,0.23,207.0,6.0,5
11.3,0.99139,0.038,0.23,152.0,5.9,7
9.4,0.99537,0.048,0.32,178.0,6.6,5
9.1,0.99571,0.048,0.23,207.0,6.0,5
11.6,0.99186,0.028,0.36,132.0,5.3,6
11.6,0.99186,0.028,0.36,132.0,5.3,6
12.4,0.98984,0.024,0.27,128.0,8.9,6
9.8,0.9963,0.053,0.23,146.0,7.6,6
11.1,0.99312,0.036,0.75,50.0,6.9,4
13.1,0.9897,0.034,0.35,134.0,7.1,7
9.7,0.9955,0.046,0.31,178.0,7.2,5
9.2,0.99528,0.048,0.28,179.0,6.4,5
11.7,0.99279,0.036,0.23,85.0,7.2,6
10.6,0.99704,0.045,0.22,136.0,6.6,6
9.7,0.9955,0.046,0.31,178.0,7.2,5
9.2,0.99528,0.048,0.28,179.0,6.4,5
10.9,0.9914,0.032,0.24,92.0,7.2,6
10.1,0.99224,0.146,0.27,105.0,6.2,5
12.2,0.99074,0.029,0.28,128.0,6.5,7
12.7,0.98892,0.031,0.27,80.0,7.2,6
13.0,0.98959,0.024,0.28,99.0,7.8,6
11.2,0.99212,0.03,0.26,123.0,8.1,6
9.4,0.99576,0.036,0.23,153.0,6.6,6
11.0,0.9919,0.031,0.33,159.0,6.0,6
11.0,0.9919,0.031,0.33,159.0,6.0,6
9.2,1.00037,0.039,0.2,237.0,7.3,6
9.4,0.99576,0.036,0.23,153.0,6.6,6
9.2,1.00037,0.039,0.2,237.0,7.3,6
12.3,0.992,0.029,0.47,142.0,6.2,6
11.0,0.9919,0.031,0.33,159.0,6.0,6
10.0,0.99218,0.022,0.14,116.0,7.2,6
9.0,0.99855,0.044,0.22,110.0,5.7,6
9.0,0.99855,0.044,0.22,110.0,5.7,6
9.0,0.99855,0.044,0.22,110.0,5.7,6
11.1,0.99062,0.023,0.2,87.0,8.1,6
9.9,0.99362,0.042,0.14,123.0,5.8,6
12.2,0.99324,0.037,0.21,112.0,4.8,7
11.1,0.99062,0.023,0.2,87.0,8.1,6
9.0,0.99855,0.044,0.22,110.0,5.7,6
11.8,0.99098,0.031,0.34,34.0,7.5,4
12.9,0.99036,0.032,0.64,78.0,6.6,6
9.0,0.99398,0.05,0.48,86.0,7.0,5
12.4,0.9903,0.028,0.37,162.0,7.6,6
9.0,0.99398,0.05,0.48,86.0,7.0,5
12.9,0.99036,0.032,0.64,78.0,6.6,6
11.2,0.99406,0.036,0.25,85.0,8.0,6
12.6,0.9906,0.029,0.38,112.0,7.6,6
11.5,0.99089,0.031,0.26,80.0,6.9,6
11.3,0.99096,0.035,0.15,93.0,7.8,7
11.2,0.99406,0.036,0.25,85.0,8.0,6
11.5,0.99089,0.031,0.26,80.0,6.9,6
10.5,0.9936,0.033,0.655,31.0,5.9,4
12.6,0.9906,0.029,0.38,112.0,7.6,6
11.9,0.9911,0.027,0.31,87.0,7.8,6
10.1,0.99396,0.036,0.17,119.0,8.1,6
11.0,0.99089,0.027,0.18,112.0,6.8,7
10.6,0.9968,0.048,0.28,161.0,7.4,5
11.3,0.99138,0.035,0.23,120.0,7.3,7
11.2,0.99098,0.038,0.22,124.0,6.7,4
11.5,0.99238,0.028,0.25,78.0,7.4,7
11.1,0.99244,0.026,0.3,143.0,7.5,5
12.8,0.99176,0.023,0.26,130.0,7.2,7
12.3,0.98993,0.037,0.32,76.0,6.3,6
10.4,0.9929,0.041,0.24,102.0,7.7,6
11.5,0.99238,0.028,0.25,78.0,7.4,7
11.7,0.98988,0.032,0.24,104.0,7.0,7
10.7,0.992,0.044,0.28,158.0,5.8,7
9.5,0.99784,0.042,0.19,114.0,6.8,6
9.5,0.99784,0.042,0.19,114.0,6.8,6
9.5,0.99784,0.042,0.19,114.0,6.8,6
12.0,0.99006,0.037,0.19,107.0,6.6,7
10.8,0.99211,0.053,0.28,186.0,6.4,5
10.7,0.99202,0.043,0.28,158.0,5.6,7
10.7,0.992,0.044,0.28,158.0,5.6,7
10.7,0.99332,0.049,0.19,107.0,6.8,7
12.1,0.98958,0.031,0.16,123.0,7.2,7
11.9,0.98939,0.034,0.17,108.0,6.6,7
10.8,0.99492,0.042,0.19,137.0,6.6,6
12.3,0.99043,0.033,0.2,169.0,5.8,7
9.4,0.99787,0.053,0.39,226.0,6.6,6
9.9,0.99654,0.049,0.12,88.0,6.8,6
10.4,0.99304,0.039,0.295,140.0,6.6,7
10.4,0.9952,0.038,0.26,137.0,6.6,6
12.6,0.99165,0.027,0.32,122.0,7.0,7
12.5,0.9892,0.017,0.36,69.0,7.4,6
9.4,0.99628,0.056,0.35,167.0,6.7,5
9.2,0.99604,0.047,0.38,151.0,6.4,5
11.2,0.99164,0.047,0.14,90.0,6.8,6
9.2,0.998,0.044,0.16,149.0,7.0,6
9.2,0.998,0.044,0.16,149.0,7.0,6
9.4,0.99628,0.056,0.35,167.0,6.7,5
11.2,0.99164,0.047,0.14,90.0,6.8,6
10.8,0.99226,0.046,0.16,114.0,6.8,6
9.2,0.998,0.044,0.16,149.0,7.0,6
9.2,0.99604,0.047,0.38,151.0,6.4,5
12.5,0.98914,0.037,0.24,95.0,7.2,6
9.3,0.99794,0.041,0.32,188.0,7.7,5
11.4,0.99048,0.041,0.29,117.0,7.0,5
10.0,0.99726,0.044,0.27,118.0,7.1,7
10.6,1.00295,0.031,0.45,122.0,6.8,6
10.7,0.99278,0.04,0.2,168.0,6.3,7
10.0,0.99726,0.044,0.27,118.0,7.1,7
12.5,0.98914,0.037,0.24,95.0,7.2,6
10.6,1.00295,0.031,0.45,122.0,6.8,6
12.8,0.99054,0.029,0.36,93.0,6.6,7
9.3,0.99794,0.041,0.32,188.0,7.7,5
11.4,0.99048,0.041,0.29,117.0,7.0,5
